"id","price"
21,0.243976146373829
23,0.243976146373829
26,0.243976146373829
27,0.243976146373829
30,0.243976146373829
33,0.243976146373829
35,0.243976146373829
45,0.243976146373829
49,0.243976146373829
50,0.243976146373829
51,0.243976146373829
52,0.243976146373829
54,0.243976146373829
55,0.243976146373829
56,0.243976146373829
59,0.243976146373829
61,0.243976146373829
63,0.243976146373829
74,0.243976146373829
76,0.243976146373829
78,0.243976146373829
86,0.243976146373829
92,0.243976146373829
95,0.243976146373829
96,0.243976146373829
97,0.243976146373829
107,0.243976146373829
112,0.243976146373829
113,0.243976146373829
116,0.243976146373829
120,0.243976146373829
122,0.243976146373829
125,0.243976146373829
130,0.243976146373829
132,0.243976146373829
133,0.243976146373829
135,0.243976146373829
138,0.243976146373829
139,0.243976146373829
140,0.243976146373829
149,0.243976146373829
154,0.243976146373829
155,0.243976146373829
158,0.243976146373829
162,0.243976146373829
163,0.243976146373829
164,0.243976146373829
166,0.243976146373829
167,0.243976146373829
168,0.243976146373829
173,0.243976146373829
176,0.243976146373829
177,0.243976146373829
181,0.243976146373829
183,0.243976146373829
185,0.243976146373829
190,0.243976146373829
193,0.243976146373829
202,0.243976146373829
206,0.243976146373829
217,0.243976146373829
218,0.243976146373829
222,0.243976146373829
223,0.243976146373829
228,0.243976146373829
229,0.243976146373829
233,0.243976146373829
238,0.243976146373829
239,0.243976146373829
240,0.243976146373829
242,0.243976146373829
262,0.243976146373829
279,0.243976146373829
280,0.243976146373829
282,0.243976146373829
285,0.243976146373829
290,0.243976146373829
294,0.243976146373829
297,0.243976146373829
304,0.243976146373829
305,0.243976146373829
313,0.243976146373829
319,0.243976146373829
320,0.243976146373829
328,0.243976146373829
330,0.243976146373829
335,0.243976146373829
338,0.243976146373829
343,0.243976146373829
353,0.243976146373829
354,0.243976146373829
356,0.243976146373829
362,0.243976146373829
366,0.243976146373829
371,0.243976146373829
377,0.243976146373829
381,0.243976146373829
386,0.243976146373829
394,0.243976146373829
401,0.243976146373829
406,0.243976146373829
407,0.243976146373829
415,0.243976146373829
416,0.243976146373829
420,0.243976146373829
425,0.243976146373829
438,0.243976146373829
444,0.243976146373829
451,0.243976146373829
458,0.243976146373829
464,0.243976146373829
465,0.243976146373829
469,0.243976146373829
470,0.243976146373829
472,0.243976146373829
473,0.243976146373829
475,0.243976146373829
478,0.243976146373829
480,0.243976146373829
484,0.243976146373829
491,0.243976146373829
493,0.243976146373829
499,0.243976146373829
500,0.243976146373829
501,0.243976146373829
502,0.243976146373829
508,0.243976146373829
524,0.243976146373829
527,0.243976146373829
528,0.243976146373829
529,0.243976146373829
538,0.243976146373829
546,0.243976146373829
548,0.243976146373829
554,0.243976146373829
556,0.243976146373829
561,0.243976146373829
562,0.243976146373829
565,0.243976146373829
573,0.243976146373829
581,0.243976146373829
582,0.243976146373829
593,0.243976146373829
597,0.243976146373829
599,0.243976146373829
601,0.243976146373829
602,0.243976146373829
605,0.243976146373829
615,0.243976146373829
631,0.243976146373829
633,0.243976146373829
634,0.243976146373829
639,0.243976146373829
641,0.243976146373829
645,0.243976146373829
646,0.243976146373829
650,0.243976146373829
652,0.243976146373829
655,0.243976146373829
657,0.243976146373829
658,0.243976146373829
659,0.243976146373829
662,0.243976146373829
666,0.243976146373829
667,0.243976146373829
668,0.243976146373829
670,0.243976146373829
673,0.243976146373829
680,0.243976146373829
688,0.243976146373829
690,0.243976146373829
692,0.243976146373829
694,0.243976146373829
698,0.243976146373829
700,0.243976146373829
701,0.243976146373829
711,0.243976146373829
715,0.243976146373829
724,0.243976146373829
725,0.243976146373829
728,0.243976146373829
749,0.243976146373829
750,0.243976146373829
753,0.243976146373829
760,0.243976146373829
763,0.243976146373829
766,0.243976146373829
769,0.243976146373829
771,0.243976146373829
774,0.243976146373829
775,0.243976146373829
784,0.243976146373829
798,0.243976146373829
799,0.243976146373829
800,0.243976146373829
805,0.243976146373829
806,0.243976146373829
807,0.243976146373829
819,0.243976146373829
